length,id,rabel,,
38,8109,7,,
37,8116,7,,
34,8124,7,,
37,8140,7,,
34,8143,7,,
33,8146,7,,
22,8174,7,,
22,8182,7,,
22,8186,7,,
25,8195,7,,
30,8206,7,,
25,8212,7,,
25,8221,7,,
26,8227,7,,
24,8242,7,,
22,8243,7,,
18,8244,7,,
20,8278,7,,
23,8282,7,,
22,8283,7,,
22,8296,7,,
22,8319,7,,
35,8335,7,,
29,8336,7,,
35,8342,7,,
32,8349,7,,
31,8374,7,,
32,8382,7,,
32,8388,7,,
37,8396,7,,
20,8417,7,,
26,8423,7,,
23,8424,7,,
23,8438,7,,
20,8441,7,,
21,8454,7,,
21,8464,7,,
21,8474,7,,
23,8500,7,,
26,8502,7,,
25,8509,7,,
23,8513,7,,
25,8521,7,,
23,8530,7,,
24,8550,7,,
22,8554,7,,
15,8568,7,,
19,8582,7,,
16,8595,7,,
15,8599,7,,
16,8601,7,,
17,8636,7,,
17,8640,7,,
30,8641,7,,
22,8646,7,,
24,8655,7,,
23,8658,7,,
22,8692,7,,
26,8696,7,,
25,8699,7,,
25,8702,7,,
28,8730,7,,
24,8737,7,,
28,8744,7,,
20,8745,7,,
27,8763,7,,
27,8764,7,,
28,8776,7,,
29,8799,7,,
35,8879,7,,
27,8880,7,,
37,8901,7,,
29,8912,7,,
29,8916,7,,
41,8942,7,,
28,8944,7,,
28,8947,7,,
39,8963,7,,
31,8969,7,,
39,8974,7,,
32,8986,7,,
25,9005,7,,
27,9008,7,,
22,9013,7,,
26,9021,7,,
32,9038,7,,
27,9042,7,,
27,9067,7,,
29,9068,7,,
28,9074,7,,
27,9080,7,,
24,9106,7,,
29,9110,7,,
20,9122,7,,
19,9138,7,,
19,9144,7,,
19,9150,7,,
21,9156,7,,
20,9159,7,,
22,9161,7,,
21,9192,7,,
23,9604,7,,
22,9613,7,,
26,9629,7,,
24,9632,7,,
25,9647,7,,
34,9650,7,,
55,9658,7,,
25,9664,7,,
28,9676,7,,
29,9690,7,,
46,9701,7,,
26,9708,7,,
23,9714,7,,
25,9717,7,,
25,9720,7,,
27,9735,7,,
33,9754,7,,
20,9755,7,,
21,9761,7,,
28,9777,7,,
27,9795,7,,
26,9819,7,,
29,9828,7,,
29,9832,7,,
26,9843,7,,
29,9844,7,,
22,9845,7,,
30,9859,7,,
26,9873,7,,
31,9889,7,,
24,9899,7,,
29,9912,7,,
18,9932,7,,
20,9940,7,,
17,9943,7,,
18,9951,7,,
20,9960,7,,
21,9966,7,,
18,9984,7,,
25,9985,7,,
22,10002,7,,
26,10010,7,,
22,10011,7,,
24,10017,7,,
21,10034,7,,
20,10042,7,,
21,10057,7,,
21,10063,7,,
27,10079,7,,
28,10087,7,,
23,10098,7,,
27,10106,7,,
26,10126,7,,
27,10128,7,,
29,10132,7,,
27,10152,7,,
22,10154,7,,
21,10168,7,,
23,10182,7,,
24,10190,7,,
25,10204,7,,
23,10207,7,,
40,10218,7,,
27,10222,7,,
34,10247,7,,
30,10251,7,,
33,10252,7,,
31,10270,7,,
32,10290,7,,
38,10297,7,,
27,10298,7,,
32,10308,7,,
47,10327,7,,
36,10330,7,,
43,10343,7,,
37,10347,7,,
46,10364,7,,
43,10374,7,,
48,10377,7,,
44,10385,7,,
34,10396,7,,
40,10414,7,,
36,10418,7,,
31,10431,7,,
36,10441,7,,
36,10452,7,,
34,10462,7,,
33,10467,7,,
28,10487,7,,
27,10493,7,,
31,10505,7,,
32,10508,7,,
27,10515,7,,
26,10532,7,,
29,10538,7,,
30,10541,7,,
25,10793,7,,
22,10796,7,,
21,10798,7,,
28,10811,7,,
23,10839,7,,
24,10846,7,,
25,10847,7,,
25,10849,7,,
27,10874,7,,
29,10887,7,,
30,10892,7,,
25,10905,7,,
32,10919,7,,
54,10934,7,,
36,10937,7,,
35,10950,7,,
39,10958,7,,
39,10964,7,,
38,10971,7,,
47,10984,7,,
46,10993,7,,
48,11009,7,,
59,11022,7,,
45,11027,7,,
21,11041,7,,
29,11046,7,,
26,11049,7,,
29,11059,7,,
21,11092,7,,
32,11095,7,,
25,11097,7,,
25,11107,7,,
51,11120,7,,
32,11122,7,,
49,11124,7,,
39,11151,7,,
40,11164,7,,
41,11171,7,,
32,11178,7,,
35,11190,7,,
28,11205,7,,
30,11225,7,,
42,11229,7,,
36,11231,7,,
82,11236,7,,
55,11242,7,,
34,11248,7,,
75,11267,7,,
24,11286,7,,
20,11287,7,,
21,11307,7,,
33,11310,7,,
32,11321,7,,
23,11322,7,,
27,11328,7,,
26,11335,7,,
25,11357,7,,
22,11359,7,,
19,11369,7,,
22,11389,7,,
25,11414,7,,
23,11421,7,,
25,11427,7,,
35,11430,7,,
47,11442,7,,
27,11449,7,,
28,11464,7,,
28,11470,7,,
40,11473,7,,
33,11478,7,,
33,11492,7,,
33,11499,7,,
26,11523,7,,
38,11537,7,,
22,11539,7,,
25,11541,7,,
25,11555,7,,
28,11562,7,,
29,11572,7,,
27,11579,7,,
24,11593,7,,
29,11595,7,,
20,11599,7,,
25,11612,7,,
27,11634,7,,
29,11647,7,,
29,11650,7,,
27,11658,7,,
22,11695,7,,
21,11702,7,,
23,11707,7,,
21,11712,7,,
27,11725,7,,
22,11727,7,,
26,11734,7,,
26,11737,7,,
19,11772,7,,
19,11776,7,,
18,11781,7,,
15,11787,7,,
25,11796,7,,
29,11815,7,,
23,11819,7,,
27,11830,7,,
23,11834,7,,
21,11863,7,,
21,11870,7,,
24,11871,7,,
26,11886,7,,
27,11889,7,,
23,11894,7,,
26,11901,7,,
25,11914,7,,
27,11920,7,,
26,11950,7,,
23,11952,7,,
25,11974,7,,
25,11984,7,,
25,11985,7,,
39,11989,7,,
44,12003,7,,
44,12009,7,,
57,12011,7,,
49,12025,7,,
51,12042,7,,
48,12050,7,,
44,12058,7,,
41,12069,7,,
29,12073,7,,
27,12075,7,,
28,12103,7,,
24,12108,7,,
31,12117,7,,
28,12123,7,,
28,12142,7,,
26,12152,7,,
16,12171,7,,
24,12178,7,,
19,12183,7,,
16,12184,7,,
19,12201,7,,
16,12213,7,,
19,12222,7,,
16,12226,7,,
59,12251,7,,
40,12259,7,,
52,12268,7,,
43,12269,7,,
39,12278,7,,
41,12283,7,,
42,12293,7,,
43,12300,7,,
18,12321,7,,
18,12336,7,,
24,12345,7,,
18,12350,7,,
15,12353,7,,
19,12358,7,,
22,12359,7,,
22,12373,7,,
29,12394,7,,
30,12398,7,,
29,12412,7,,
30,12429,7,,
33,12437,7,,
25,12442,7,,
37,12460,7,,
33,12470,7,,
19,12492,7,,
20,12499,7,,
22,12509,7,,
20,12511,7,,
29,12515,7,,
28,12517,7,,
32,12545,7,,
37,12547,7,,
23,12560,7,,
20,12569,7,,
20,12576,7,,
18,12580,7,,
25,12593,7,,
20,12598,7,,
23,12609,7,,
27,12610,7,,
30,12635,7,,
29,12639,7,,
35,12641,7,,
34,12664,7,,
32,12690,7,,
32,12693,7,,
33,12698,7,,
31,12710,7,,
34,12714,7,,
22,12726,7,,
26,12727,7,,
25,12737,7,,
30,12754,7,,
27,12773,7,,
26,12777,7,,
29,12790,7,,
30,12801,7,,
27,12816,7,,
33,12821,7,,
26,12824,7,,
30,12837,7,,
28,12841,7,,
31,12859,7,,
26,12872,7,,
22,12879,7,,
23,12881,7,,
36,12882,7,,
21,12884,7,,
24,12918,7,,
23,12924,7,,
26,12927,7,,
25,12936,7,,
18,12954,7,,
20,12967,7,,
18,12971,7,,
24,12985,7,,
28,12995,7,,
22,12996,7,,
20,13000,7,,
24,13030,7,,
21,13049,7,,
22,13057,7,,
24,13060,7,,
23,13071,7,,
20,13076,7,,
29,13089,7,,
23,13102,7,,
24,13103,7,,
37,13113,7,,
33,13120,7,,
37,13122,7,,
36,13139,7,,
35,13160,7,,
35,13171,7,,
38,13173,7,,
35,13178,7,,
21,13195,7,,
17,13196,7,,
22,13210,7,,
21,13216,7,,
23,13235,7,,
23,13241,7,,
19,13253,7,,
21,13268,7,,
25,13276,7,,
27,13278,7,,
28,13310,7,,
25,13312,7,,
24,13326,7,,
24,13327,7,,
25,13337,7,,
28,13347,7,,
53,13358,7,,
40,13371,7,,
40,13377,7,,
46,13388,7,,
41,13394,7,,
43,13408,7,,
49,13425,7,,
44,13426,7,,
40,13437,7,,
43,13438,7,,
36,13445,7,,
43,13453,7,,
41,13480,7,,
42,13483,7,,
40,13493,7,,
35,13501,7,,
26,13529,7,,
28,13532,7,,
25,13535,7,,
26,13537,7,,
24,13574,7,,
30,13575,7,,
28,13581,7,,
24,13590,7,,
28,13615,7,,
31,13628,7,,
28,13629,7,,
29,13631,7,,
25,13634,7,,
24,13648,7,,
22,13653,7,,
28,13654,7,,
18,13673,7,,
17,13689,7,,
19,13691,7,,
20,13695,7,,
29,13716,7,,
49,13729,7,,
27,13733,7,,
29,13736,7,,
22,13754,7,,
26,13759,7,,
26,13777,7,,
24,13784,7,,
25,13800,7,,
17,13805,7,,
22,13809,7,,
18,13828,7,,
25,13854,7,,
23,13861,7,,
33,13862,7,,
21,13870,7,,
28,13875,7,,
29,13877,7,,
28,13886,7,,
24,13897,7,,
21,13913,7,,
29,13914,7,,
32,13939,7,,
24,13945,7,,
27,13964,7,,
30,13979,7,,
30,13982,7,,
29,13990,7,,
18,14002,7,,
20,14003,7,,
18,14018,7,,
31,14029,7,,
21,14046,7,,
21,14049,7,,
22,14062,7,,
22,14071,7,,
28,14094,7,,
29,14096,7,,
26,14101,7,,
22,14108,7,,
26,14118,7,,
28,14142,7,,
29,14144,7,,
27,14151,7,,
28,14164,7,,
23,14173,7,,
26,14178,7,,
25,14181,7,,
28,14195,7,,
28,14223,7,,
28,14224,7,,
33,14227,7,,
30,14241,7,,
34,14255,7,,
29,14265,7,,
26,14268,7,,
33,14281,7,,
30,14284,7,,
33,14287,7,,
27,14305,7,,
42,14318,7,,
53,14342,7,,
24,14343,7,,
26,14345,7,,
24,14356,7,,
24,14362,7,,
23,14364,7,,
23,14380,7,,
28,14405,7,,
26,14406,7,,
23,14419,7,,
24,14421,7,,
34,14447,7,,
29,14449,7,,
28,14452,7,,
31,14467,7,,
24,14480,7,,
27,14485,7,,
26,14495,7,,
27,14511,7,,
27,14521,7,,
28,14525,7,,
28,14528,7,,
27,14553,7,,
20,14558,7,,
22,14559,7,,
25,14567,7,,
22,14585,7,,
25,14596,7,,
20,14607,7,,
24,14608,7,,
26,14609,7,,
32,14636,7,,
48,14639,7,,
26,14667,7,,
43,14673,7,,
27,14677,7,,
28,14686,7,,
28,14694,7,,
37,14704,7,,
27,14734,7,,
31,14740,7,,
28,14745,7,,
32,14752,7,,
35,14773,7,,
37,14783,7,,
35,14789,7,,
36,14792,7,,
31,14808,7,,
25,14812,7,,
29,14814,7,,
29,14818,7,,
33,14841,7,,
28,14857,7,,
27,14861,7,,
25,14870,7,,
27,14877,7,,
26,14904,7,,
19,14906,7,,
24,14913,7,,
25,14921,7,,
26,14939,7,,
32,14940,7,,
23,14946,7,,
34,14967,7,,
38,14977,7,,
55,14980,7,,
43,14987,7,,
46,15010,7,,
46,15011,7,,
39,15017,7,,
47,15032,7,,
21,15042,7,,
29,15051,7,,
31,15052,7,,
20,15053,7,,
25,15095,7,,
24,15099,7,,
21,15110,7,,
25,15113,7,,
23,15130,7,,
21,15141,7,,
22,15151,7,,
25,15152,7,,
26,15159,7,,
23,15163,7,,
24,15165,7,,
25,15177,7,,
43,15211,7,,
71,15217,7,,
83,15218,7,,
56,15228,7,,
52,15242,7,,
55,15248,7,,
42,15255,7,,
64,15260,7,,
39,15274,7,,
36,15280,7,,
26,15285,7,,
34,15299,7,,
22,15315,7,,
28,15321,7,,
27,15331,7,,
25,15335,7,,
29,15369,7,,
25,15377,7,,
37,15390,7,,
33,15391,7,,
25,15397,7,,
23,15398,7,,
25,15424,7,,
22,15425,7,,
22,15436,7,,
25,15439,7,,
22,15440,7,,
21,15473,7,,
20,15494,7,,
19,15497,7,,
19,15500,7,,
18,15504,7,,
50,15517,7,,
38,15523,7,,
50,15540,7,,
56,15545,7,,
30,15555,7,,
35,15558,7,,
57,15582,7,,
29,15589,7,,
31,15599,7,,
29,15615,7,,
32,15616,7,,
31,15633,7,,
27,15643,7,,
28,15658,7,,
54,15670,7,,
29,15672,7,,
54,15679,7,,
28,15687,7,,
28,15697,7,,
30,15713,7,,
25,15726,7,,
22,15736,7,,
24,15741,7,,
26,15743,7,,
21,15759,7,,
22,15763,7,,
21,15778,7,,
23,15793,7,,
22,15808,7,,
21,15809,7,,
27,15821,7,,
24,15828,7,,
33,15849,7,,
30,15860,7,,
29,15861,7,,
32,15872,7,,
39,15890,7,,
42,15894,7,,
40,15896,7,,
50,15904,7,,
23,15925,7,,
24,15936,7,,
23,15951,7,,
26,15952,7,,
35,15975,7,,
33,15976,7,,
41,8,8,,
36,10,8,,
42,12,8,,
43,13,8,,
41,45,8,,
51,52,8,,
48,62,8,,
43,63,8,,
28,167,8,,
44,175,8,,
37,184,8,,
28,195,8,,
41,204,8,,
41,225,8,,
51,233,8,,
39,240,8,,
33,247,8,,
30,257,8,,
31,258,8,,
33,268,8,,
34,292,8,,
34,294,8,,
42,302,8,,
45,319,8,,
59,416,8,,
44,429,8,,
48,433,8,,
68,440,8,,
65,444,8,,
65,447,8,,
66,458,8,,
51,463,8,,
67,503,8,,
59,506,8,,
55,507,8,,
62,509,8,,
76,524,8,,
66,529,8,,
71,535,8,,
76,555,8,,
41,563,8,,
33,566,8,,
32,568,8,,
37,580,8,,
43,612,8,,
41,616,8,,
41,635,8,,
39,640,8,,
45,741,8,,
53,744,8,,
43,745,8,,
46,746,8,,
55,761,8,,
48,763,8,,
47,765,8,,
45,770,8,,
32,805,8,,
41,807,8,,
31,820,8,,
27,824,8,,
38,848,8,,
36,860,8,,
37,863,8,,
38,879,8,,
39,889,8,,
43,896,8,,
59,901,8,,
40,904,8,,
47,924,8,,
43,935,8,,
60,941,8,,
43,949,8,,
38,962,8,,
41,963,8,,
46,966,8,,
41,991,8,,
59,1012,8,,
67,1020,8,,
67,1027,8,,
51,1030,8,,
26,1043,8,,
25,1060,8,,
26,1063,8,,
34,1074,8,,
39,1087,8,,
34,1088,8,,
39,1097,8,,
33,1102,8,,
38,1124,8,,
33,1145,8,,
35,1150,8,,
31,1156,8,,
36,1168,8,,
37,1177,8,,
33,1197,8,,
33,1198,8,,
33,1211,8,,
40,1227,8,,
42,1233,8,,
35,1237,8,,
50,1247,8,,
53,1257,8,,
45,1270,8,,
42,1273,8,,
41,1288,8,,
38,1291,8,,
36,1308,8,,
32,1311,8,,
59,1323,8,,
43,1344,8,,
35,1350,8,,
41,1351,8,,
33,1364,8,,
35,1368,8,,
32,1374,8,,
33,1383,8,,
36,1409,8,,
35,1418,8,,
34,1436,8,,
33,1438,8,,
30,1453,8,,
25,1454,8,,
34,1463,8,,
30,1479,8,,
39,1497,8,,
47,1510,8,,
32,1516,8,,
34,1518,8,,
41,1542,8,,
33,1544,8,,
36,1558,8,,
34,1560,8,,
33,1567,8,,
35,1585,8,,
37,1590,8,,
39,1598,8,,
48,1608,8,,
80,1616,8,,
47,1624,8,,
81,1631,8,,
71,1641,8,,
64,1643,8,,
64,1647,8,,
78,1679,8,,
39,1687,8,,
48,1692,8,,
34,1714,8,,
39,1716,8,,
44,1746,8,,
38,1749,8,,
37,1752,8,,
37,1756,8,,
29,1772,8,,
26,1783,8,,
29,1786,8,,
29,1792,8,,
27,1801,8,,
29,1826,8,,
32,1829,8,,
25,1830,8,,
31,1842,8,,
38,1861,8,,
32,1873,8,,
38,1885,8,,
33,1889,8,,
34,1897,8,,
37,1912,8,,
33,1936,8,,
47,1938,8,,
34,1944,8,,
37,1948,8,,
41,1963,8,,
48,1970,8,,
42,1981,8,,
40,1983,8,,
40,2004,8,,
38,2019,8,,
42,2024,8,,
38,2033,8,,
44,2042,8,,
35,2054,8,,
34,2059,8,,
37,2072,8,,
29,2094,8,,
27,2114,8,,
29,2118,8,,
27,2120,8,,
27,2129,8,,
30,2145,8,,
31,2146,8,,
28,2156,8,,
50,2175,8,,
48,2179,8,,
51,2180,8,,
57,2192,8,,
51,2205,8,,
39,2214,8,,
47,2232,8,,
48,2238,8,,
64,2243,8,,
57,2256,8,,
58,2269,8,,
83,2270,8,,
63,2281,8,,
70,2286,8,,
57,2292,8,,
73,2303,8,,
38,2322,8,,
36,2337,8,,
33,2347,8,,
38,2359,8,,
39,2367,8,,
41,2370,8,,
44,2380,8,,
35,2396,8,,
38,2411,8,,
59,2438,8,,
40,2440,8,,
30,2443,8,,
32,2446,8,,
34,2462,8,,
34,2478,8,,
21,2487,8,,
24,2500,8,,
23,2504,8,,
27,2509,8,,
28,2542,8,,
28,2551,8,,
30,2555,8,,
28,2559,8,,
56,2571,8,,
47,2580,8,,
72,2586,8,,
65,2594,8,,
44,2615,8,,
44,2629,8,,
43,2631,8,,
47,2637,8,,
46,2642,8,,
51,2668,8,,
63,2669,8,,
54,2674,8,,
45,2682,8,,
42,2691,8,,
57,2694,8,,
51,2708,8,,
44,2725,8,,
38,2728,8,,
57,2732,8,,
48,2741,8,,
63,2767,8,,
57,2786,8,,
73,2793,8,,
55,2794,8,,
59,2812,8,,
49,2817,8,,
43,2819,8,,
42,2839,8,,
35,2850,8,,
48,2860,8,,
36,2866,8,,
39,2868,8,,
29,2881,8,,
36,2890,8,,
33,2900,8,,
32,2915,8,,
35,2925,8,,
32,2935,8,,
36,2950,8,,
36,2955,8,,
63,2962,8,,
59,2971,8,,
58,2976,8,,
61,2980,8,,
53,3012,8,,
54,3017,8,,
49,3023,8,,
48,3035,8,,
104,3046,8,,
58,3048,8,,
75,3049,8,,
118,3073,8,,
94,3082,8,,
106,3090,8,,
109,3094,8,,
116,3102,8,,
46,3134,8,,
52,3143,8,,
51,3145,8,,
55,3153,8,,
56,3182,8,,
52,3190,8,,
58,3192,8,,
52,3195,8,,
97,3223,8,,
94,3224,8,,
116,3230,8,,
90,3233,8,,
71,3244,8,,
62,3250,8,,
70,3273,8,,
80,3274,8,,
45,3282,8,,
41,3285,8,,
52,3292,8,,
36,3305,8,,
49,3323,8,,
48,3329,8,,
40,3337,8,,
43,3351,8,,
30,3362,8,,
31,3382,8,,
25,3387,8,,
33,3396,8,,
34,3410,8,,
37,3419,8,,
33,3431,8,,
34,3439,8,,
61,3444,8,,
51,3447,8,,
55,3468,8,,
63,3473,8,,
76,3481,8,,
89,3488,8,,
59,3493,8,,
81,3513,8,,
38,3522,8,,
31,3545,8,,
36,3553,8,,
34,3556,8,,
37,3570,8,,
36,3575,8,,
38,3584,8,,
30,3591,8,,
28,3633,8,,
26,3635,8,,
35,3637,8,,
28,3639,8,,
40,3664,8,,
31,3667,8,,
36,3668,8,,
32,3677,8,,
32,3688,8,,
28,3689,8,,
23,3694,8,,
25,3706,8,,
36,3730,8,,
35,3747,8,,
49,3755,8,,
43,3757,8,,
42,3767,8,,
58,3776,8,,
43,3789,8,,
46,3793,8,,
36,3820,8,,
36,3828,8,,
39,3833,8,,
39,3834,8,,
29,3852,8,,
29,3860,8,,
33,3865,8,,
31,3875,8,,
34,3898,8,,
31,3904,8,,
32,3909,8,,
32,3918,8,,
25,3923,8,,
25,3924,8,,
25,3935,8,,
27,3943,8,,
29,3963,8,,
27,3995,8,,
27,3996,8,,
26,4000,8,,
31,4010,8,,
34,4011,8,,
33,4023,8,,
37,4030,8,,
33,4041,8,,
30,4073,8,,
34,4077,8,,
30,4078,8,,
40,4092,8,,
35,4095,8,,
42,4101,8,,
33,4117,8,,
48,4123,8,,
120,4134,8,,
38,4141,8,,
44,4156,8,,
59,4161,8,,
62,4178,8,,
55,4198,8,,
66,4200,8,,
81,4207,8,,
96,4208,8,,
72,4225,8,,
84,4238,8,,
65,4249,8,,
78,4259,8,,
60,4262,8,,
46,4263,8,,
80,4282,8,,
74,4285,8,,
77,4292,8,,
82,4320,8,,
44,4326,8,,
56,4335,8,,
48,4352,8,,
71,4353,8,,
27,4375,8,,
43,4380,8,,
38,4385,8,,
34,4398,8,,
46,4402,8,,
47,4409,8,,
50,4412,8,,
47,4433,8,,
48,4443,8,,
43,4451,8,,
48,4471,8,,
46,4480,8,,
64,4499,8,,
76,4506,8,,
72,4510,8,,
64,4517,8,,
49,4524,8,,
51,4540,8,,
52,4545,8,,
51,4547,8,,
74,4571,8,,
62,4580,8,,
67,4587,8,,
68,4593,8,,
44,4611,8,,
46,4620,8,,
53,4625,8,,
44,4634,8,,
27,4652,8,,
33,4664,8,,
33,4671,8,,
35,4679,8,,
47,4684,8,,
47,4691,8,,
48,4692,8,,
42,4706,8,,
73,4731,8,,
70,4733,8,,
67,4736,8,,
69,4759,8,,
77,4770,8,,
82,4772,8,,
63,4778,8,,
62,4790,8,,
44,4813,8,,
52,4825,8,,
52,4827,8,,
45,4830,8,,
46,4841,8,,
43,4842,8,,
45,4848,8,,
43,4861,8,,
27,4893,8,,
30,4909,8,,
31,4910,8,,
31,4917,8,,
48,4929,8,,
53,4934,8,,
48,4947,8,,
57,4954,8,,
29,4968,8,,
28,4969,8,,
29,4971,8,,
28,4983,8,,
43,5004,8,,
41,5022,8,,
44,5026,8,,
72,5034,8,,
39,5051,8,,
33,5055,8,,
30,5062,8,,
36,5069,8,,
33,5081,8,,
29,5091,8,,
33,5100,8,,
35,5103,8,,
28,5121,8,,
29,5131,8,,
28,5133,8,,
27,5141,8,,
44,5167,8,,
41,5185,8,,
51,5186,8,,
37,5195,8,,
35,5201,8,,
37,5215,8,,
45,5222,8,,
40,5231,8,,
51,5241,8,,
54,5242,8,,
41,5248,8,,
44,5251,8,,
59,5293,8,,
60,5300,8,,
49,5301,8,,
46,5316,8,,
82,5334,8,,
47,5348,8,,
52,5349,8,,
55,5353,8,,
91,5373,8,,
108,5380,8,,
105,5383,8,,
76,5386,8,,
175,5407,8,,
122,5414,8,,
131,5421,8,,
128,5434,8,,
108,5460,8,,
51,5464,8,,
64,5473,8,,
65,5474,8,,
67,5484,8,,
73,5513,8,,
75,5517,8,,
91,5519,8,,
37,5530,8,,
40,5532,8,,
32,5541,8,,
37,5551,8,,
55,5562,8,,
49,5568,8,,
45,5595,8,,
48,5596,8,,
27,5617,8,,
25,5618,8,,
31,5620,8,,
27,5639,8,,
35,5653,8,,
49,5663,8,,
38,5665,8,,
35,5676,8,,
31,5683,8,,
29,5692,8,,
32,5708,8,,
32,5709,8,,
35,5729,8,,
32,5741,8,,
32,5742,8,,
33,5745,8,,
28,5761,8,,
29,5768,8,,
35,5770,8,,
29,5788,8,,
35,5812,8,,
34,5822,8,,
39,5834,8,,
36,5840,8,,
34,5848,8,,
31,5874,8,,
37,5876,8,,
30,5879,8,,
40,5903,8,,
50,5915,8,,
47,5916,8,,
52,5917,8,,
46,5922,8,,
31,5930,8,,
33,5941,8,,
31,5944,8,,
31,5965,8,,
33,5971,8,,
33,5972,8,,
30,5985,8,,
34,6010,8,,
29,6016,8,,
28,6029,8,,
28,6035,8,,
44,6041,8,,
46,6046,8,,
43,6065,8,,
47,6071,8,,
40,6103,8,,
33,6105,8,,
47,6108,8,,
37,6117,8,,
39,6125,8,,
43,6133,8,,
49,6135,8,,
39,6154,8,,
28,6171,8,,
27,6180,8,,
30,6189,8,,
32,6200,8,,
35,6208,8,,
33,6215,8,,
33,6224,8,,
31,6235,8,,
43,6250,8,,
41,6259,8,,
40,6261,8,,
38,6267,8,,
39,6285,8,,
43,6294,8,,
40,6297,8,,
40,6307,8,,
24,6321,8,,
23,6325,8,,
22,6332,8,,
22,6358,8,,
22,6369,8,,
26,6374,8,,
30,6382,8,,
22,6388,8,,
32,6408,8,,
34,6411,8,,
31,6421,8,,
34,6434,8,,
33,6445,8,,
29,6450,8,,
33,6460,8,,
37,6470,8,,
39,6486,8,,
44,6507,8,,
32,6509,8,,
45,6517,8,,
36,6529,8,,
45,6536,8,,
32,6547,8,,
54,6548,8,,
62,6567,8,,
53,6593,8,,
55,6597,8,,
52,6600,8,,
64,6618,8,,
63,6620,8,,
82,6622,8,,
63,6637,8,,
26,6641,8,,
26,6653,8,,
26,6668,8,,
25,6679,8,,
24,6686,8,,
24,6689,8,,
24,6709,8,,
25,6719,8,,
69,6723,8,,
42,6734,8,,
40,6754,8,,
115,6758,8,,
51,6764,8,,
55,6777,8,,
49,6785,8,,
51,6795,8,,
27,6813,8,,
27,6821,8,,
27,6825,8,,
31,6840,8,,
29,6847,8,,
30,6856,8,,
29,6861,8,,
26,6877,8,,
62,6896,8,,
60,6899,8,,
42,6902,8,,
64,6904,8,,
48,6927,8,,
59,6938,8,,
54,6948,8,,
72,6966,8,,
49,6967,8,,
75,6990,8,,
63,6991,8,,
83,7006,8,,
92,7016,8,,
66,7018,8,,
78,7031,8,,
48,7044,8,,
42,7067,8,,
44,7070,8,,
48,7080,8,,
48,7086,8,,
44,7091,8,,
49,7097,8,,
48,7110,8,,
38,7129,8,,
43,7132,8,,
46,7136,8,,
36,7154,8,,
52,7165,8,,
40,7177,8,,
43,7186,8,,
36,7196,8,,
27,7201,8,,
28,7207,8,,
32,7212,8,,
29,7218,8,,
35,7252,8,,
30,7253,8,,
33,7271,8,,
29,7278,8,,
27,7292,8,,
37,7300,8,,
30,7311,8,,
29,7319,8,,
30,7323,8,,
37,7331,8,,
38,7347,8,,
32,7354,8,,
32,7367,8,,
33,7374,8,,
37,7381,8,,
36,7382,8,,
38,7414,8,,
35,7415,8,,
34,7426,8,,
38,7433,8,,
64,7455,8,,
58,7457,8,,
71,7458,8,,
62,7480,8,,
68,7485,8,,
79,7495,8,,
75,7513,8,,
72,7518,8,,
47,7531,8,,
45,7532,8,,
46,7536,8,,
40,7547,8,,
41,7562,8,,
45,7565,8,,
43,7587,8,,
39,7591,8,,
54,7602,8,,
41,7610,8,,
37,7614,8,,
37,7636,8,,
41,7649,8,,
38,7655,8,,
35,7663,8,,
42,7680,8,,
50,7693,8,,
53,7694,8,,
48,7714,8,,
45,7719,8,,
48,7734,8,,
47,7736,8,,
50,7744,8,,
55,7747,8,,
38,7766,8,,
33,7771,8,,
34,7772,8,,
39,7789,8,,
51,7802,8,,
58,7812,8,,
43,7828,8,,
50,7835,8,,
47,7843,8,,
49,7863,8,,
48,7870,8,,
48,7875,8,,
59,7882,8,,
65,7884,8,,
59,7886,8,,
55,7918,8,,
51,7929,8,,
37,7941,8,,
41,7945,8,,
41,7952,8,,
82,7962,8,,
94,7976,8,,
52,7980,8,,
74,7988,8,,
50,8008,8,,
56,8029,8,,
53,8034,8,,
50,8037,8,,
48,8050,8,,
46,8066,8,,
45,8076,8,,
44,8078,8,,
43,8092,8,,
76,8111,8,,
60,8115,8,,
74,8119,8,,
58,8123,8,,
61,8127,8,,
54,8139,8,,
56,8154,8,,
31,8175,8,,
31,8183,8,,
32,8193,8,,
33,8198,8,,
34,8205,8,,
45,8225,8,,
46,8231,8,,
60,8233,8,,
34,8241,8,,
30,8248,8,,
31,8257,8,,
34,8271,8,,
33,8285,8,,
33,8289,8,,
30,8297,8,,
32,8300,8,,
60,8330,8,,
66,8344,8,,
51,8358,8,,
57,8360,8,,
41,8366,8,,
43,8377,8,,
58,8383,8,,
42,8387,8,,
44,8410,8,,
40,8416,8,,
46,8425,8,,
40,8435,8,,
44,8458,8,,
47,8463,8,,
44,8475,8,,
43,8476,8,,
34,8489,8,,
33,8491,8,,
35,8499,8,,
34,8510,8,,
36,8528,8,,
37,8536,8,,
31,8546,8,,
31,8559,8,,
23,8574,8,,
27,8575,8,,
23,8587,8,,
31,8590,8,,
35,8603,8,,
32,8606,8,,
28,8631,8,,
31,8637,8,,
39,8649,8,,
36,8654,8,,
34,8662,8,,
39,8673,8,,
39,8704,8,,
33,8710,8,,
38,8712,8,,
38,8715,8,,
27,8723,8,,
28,8725,8,,
